country,date,case_age_00_19,case_age_20_39,case_age_40_59,case_age_60over,case_total,mask_age_00_19,mask_age_20_39,mask_age_40_59,mask_age_60over,mask_overall
PRT,2020/9/19,111,302,280,161,854,0.920935525,0.922615373,0.888171458,0.857687619,0.897801842
PRT,2020/9/20,81,159,153,139,532,0.923394206,0.925500144,0.889293986,0.858499936,0.899694818
PRT,2020/9/21,91,231,189,111,622,0.924298732,0.926495917,0.892426068,0.860540951,0.901570359
PRT,2020/9/22,61,131,145,129,466,0.925203259,0.92749169,0.895558149,0.862581967,0.9034459
PRT,2020/9/23,110,280,219,194,803,0.926107785,0.928487463,0.898690231,0.864622982,0.905321441
PRT,2020/9/24,98,187,236,169,690,0.927012312,0.929483235,0.901822312,0.866663998,0.907196983
PRT,2020/9/25,130,298,278,195,901,0.927916838,0.930479008,0.904954394,0.868705013,0.909072524
PRT,2020/9/26,127,287,238,232,884,0.928821365,0.931474781,0.908086475,0.870746029,0.910948065
PRT,2020/9/27,90,226,176,130,622,0.929725891,0.932470554,0.911218557,0.872787044,0.912823606
PRT,2020/9/28,69,138,122,97,426,0.92822123,0.931761481,0.910944905,0.872023488,0.912150907
PRT,2020/9/29,83,246,183,177,689,0.926716569,0.931052408,0.910671254,0.871259932,0.911478208
PRT,2020/9/30,138,260,241,186,825,0.925211908,0.930343335,0.910397602,0.870496376,0.910805509
PRT,2020/10/1,138,246,255,208,847,0.923707248,0.929634262,0.91012395,0.869732819,0.910132811
PRT,2020/10/2,136,267,266,218,887,0.922202587,0.928925189,0.909850298,0.868969263,0.909460112
PRT,2020/10/3,135,323,264,235,957,0.920697926,0.928216116,0.909576647,0.868205707,0.908787413
PRT,2020/10/4,154,249,274,232,909,0.919193265,0.927507043,0.909302995,0.867442151,0.908114714
PRT,2020/10/5,84,229,238,182,733,0.915810525,0.925939333,0.909167555,0.869089831,0.907459869
PRT,2020/10/6,38,156,139,94,427,0.912427784,0.924371624,0.909032115,0.870737511,0.906805024
PRT,2020/10/7,109,319,282,234,944,0.909045044,0.922803914,0.908896675,0.872385191,0.906150179
PRT,2020/10/8,188,429,395,266,1278,0.905662304,0.921236205,0.908761234,0.874032872,0.905495334
PRT,2020/10/9,188,487,463,255,1393,0.902279564,0.919668495,0.908625794,0.875680552,0.904840489
PRT,2020/10/10,248,589,481,344,1662,0.898896823,0.918100786,0.908490354,0.877328232,0.904185644
PRT,2020/10/11,128,395,303,263,1089,0.895514083,0.916533076,0.908354914,0.878975912,0.903530799
PRT,2020/10/12,178,474,327,270,1249,0.899901195,0.917273689,0.91025809,0.882616131,0.905696653
PRT,2020/10/13,134,409,383,283,1209,0.904288307,0.918014303,0.912161267,0.886256351,0.907862507
PRT,2020/10/14,294,700,641,439,2074,0.908675419,0.918754916,0.914064443,0.88989657,0.910028361
PRT,2020/10/15,273,791,648,392,2104,0.913062531,0.919495529,0.915967619,0.893536789,0.912194216
PRT,2020/10/16,292,891,788,653,2624,0.917449643,0.920236142,0.917870795,0.897177008,0.91436007
PRT,2020/10/17,263,773,657,458,2151,0.921836755,0.920976756,0.919773972,0.900817228,0.916525924
PRT,2020/10/18,265,599,615,377,1856,0.926223867,0.921717369,0.921677148,0.904457447,0.918691778
PRT,2020/10/19,273,658,648,379,1958,0.925643775,0.9237638,0.924431733,0.907749854,0.92096791
PRT,2020/10/20,232,643,587,413,1875,0.925063684,0.925810232,0.927186317,0.911042261,0.923244043
PRT,2020/10/21,324,853,834,522,2533,0.924483592,0.927856663,0.929940902,0.914334668,0.925520175
PRT,2020/10/22,442,1062,1043,723,3270,0.923903501,0.929903095,0.932695487,0.917627074,0.927796307
PRT,2020/10/23,342,1014,871,666,2893,0.923323409,0.931949526,0.935450072,0.920919481,0.930072439
PRT,2020/10/24,512,1204,1152,787,3655,0.922743318,0.933995958,0.938204656,0.924211888,0.932348572
PRT,2020/10/25,331,896,823,521,2571,0.922163226,0.936042389,0.940959241,0.927504295,0.934624704
PRT,2020/10/26,331,824,824,467,2446,0.926770666,0.939292242,0.942386043,0.926070209,0.936341792
PRT,2020/10/27,407,1124,1051,717,3299,0.931378107,0.942542095,0.943812845,0.924636124,0.938058879
PRT,2020/10/28,506,1304,1236,913,3959,0.935985547,0.945791948,0.945239647,0.923202038,0.939775967
PRT,2020/10/29,565,1417,1299,947,4228,0.940592987,0.949041801,0.946666449,0.921767953,0.941493054
PRT,2020/10/30,647,1581,1464,960,4652,0.945200427,0.952291654,0.948093251,0.920333867,0.943210142
PRT,2020/10/31,553,1277,1233,944,4007,0.949807868,0.955541507,0.949520053,0.918899782,0.944927229
PRT,2020/11/1,437,527,980,758,2702,0.954415308,0.95879136,0.950946855,0.917465696,0.946644317
PRT,2020/11/2,333,1130,729,674,2866,0.953802082,0.957511338,0.95122487,0.920943862,0.94703578
PRT,2020/11/3,368,766,818,644,2596,0.953188855,0.956231317,0.951502886,0.924422029,0.947427243
PRT,2020/11/4,1081,2550,2529,1336,7496,0.952575629,0.954951295,0.951780901,0.927900195,0.947818706
PRT,2020/11/5,644,1362,1461,940,4407,0.951962403,0.953671273,0.952058916,0.931378361,0.94821017
PRT,2020/11/6,920,1725,1734,1084,5463,0.951349177,0.952391251,0.952336931,0.934856527,0.948601633
PRT,2020/11/7,1062,2018,2187,1396,6663,0.95073595,0.95111123,0.952614947,0.938334694,0.948993096
PRT,2020/11/8,911,1757,1967,1151,5786,0.950122724,0.949831208,0.952892962,0.94181286,0.949384559
PRT,2020/11/9,677,1207,1261,944,4089,0.95187863,0.950807862,0.95019301,0.937291593,0.948152651
PRT,2020/11/10,570,1109,1201,940,3820,0.953634536,0.951784517,0.947493059,0.932770326,0.946920742
PRT,2020/11/11,754,1516,1599,1066,4935,0.955390442,0.952761171,0.944793107,0.928249059,0.945688834
PRT,2020/11/12,967,1735,1865,1273,5840,0.957146348,0.953737826,0.942093155,0.923727791,0.944456926
PRT,2020/11/13,1171,1988,2188,1316,6663,0.958902254,0.95471448,0.939393203,0.919206524,0.943225018
PRT,2020/11/14,1171,2011,2041,1377,6600,0.96065816,0.955691135,0.936693252,0.914685257,0.941993109
PRT,2020/11/15,913,1668,1922,1532,6035,0.962414066,0.956667789,0.9339933,0.91016399,0.940761201
PRT,2020/11/16,1188,617,1485,908,4198,0.957892971,0.956748598,0.934983157,0.910881719,0.940534028
PRT,2020/11/17,714,1201,1343,1120,4378,0.953371876,0.956829407,0.935973013,0.911599447,0.940306855
PRT,2020/11/18,901,1669,1921,1323,5814,0.948850781,0.956910216,0.93696287,0.912317176,0.940079682
PRT,2020/11/19,1244,1961,2292,1440,6937,0.944329687,0.956991026,0.937952727,0.913034904,0.939852509
PRT,2020/11/20,1116,1886,2010,1415,6427,0.939808592,0.957071835,0.938942584,0.913752633,0.939625336
PRT,2020/11/21,1141,1769,2052,1469,6431,0.935287497,0.957152644,0.93993244,0.914470361,0.939398163
PRT,2020/11/22,761,1290,1516,1173,4740,0.930766402,0.957233453,0.940922297,0.91518809,0.93917099
PRT,2020/11/23,661,971,1272,907,3811,0.931490342,0.956688531,0.940914373,0.913719019,0.938648209
PRT,2020/11/24,620,1285,1278,869,4052,0.932214281,0.956143609,0.940906449,0.912249949,0.938125428
PRT,2020/11/25,1189,1408,1701,1296,5594,0.932938221,0.955598687,0.940898525,0.910780878,0.937602647
PRT,2020/11/26,744,1808,1969,1439,5960,0.933662161,0.955053765,0.940890601,0.909311808,0.937079865
PRT,2020/11/27,901,1512,1633,1267,5313,0.934386101,0.954508843,0.940882677,0.907842737,0.936557084
PRT,2020/11/28,809,1314,1542,1243,4908,0.93511004,0.953963921,0.940874753,0.906373667,0.936034303
PRT,2020/11/29,716,1138,1230,982,4066,0.93583398,0.953418999,0.940866829,0.904904596,0.935511522
PRT,2020/11/30,554,821,963,883,3221,0.935151064,0.952205808,0.941779498,0.903749695,0.935256056
PRT,2020/12/1,363,590,747,679,2379,0.934468148,0.950992616,0.942692166,0.902594794,0.935000591
PRT,2020/12/2,572,937,1105,748,3362,0.933785232,0.949779425,0.943604835,0.901439893,0.934745125
PRT,2020/12/3,538,1005,1177,929,3649,0.933102316,0.948566234,0.944517504,0.900284992,0.93448966
PRT,2020/12/4,809,1354,1573,1248,4984,0.9324194,0.947353043,0.945430173,0.899130091,0.934234194
PRT,2020/12/5,876,1633,1543,1220,5272,0.931736484,0.946139851,0.946342841,0.89797519,0.933978729
PRT,2020/12/6,649,924,1162,1057,3792,0.931053568,0.94492666,0.94725551,0.896820289,0.933723263
PRT,2020/12/7,377,657,782,763,2579,0.934853915,0.946052821,0.948419009,0.899016171,0.935500439
PRT,2020/12/8,362,784,847,879,2872,0.938654263,0.947178982,0.949582507,0.901212053,0.937277614
PRT,2020/12/9,638,1108,1237,1095,4078,0.94245461,0.948305143,0.950746006,0.903407935,0.93905479
PRT,2020/12/10,1078,3491,2566,2070,9205,0.946254958,0.949431303,0.951909505,0.905603816,0.940831966
PRT,2020/12/11,790,1415,1541,1333,5079,0.950055305,0.950557464,0.953073004,0.907799698,0.942609142
PRT,2020/12/12,666,1334,1326,1088,4414,0.953855653,0.951683625,0.954236502,0.90999558,0.944386317
PRT,2020/12/13,658,1154,1207,1025,4044,0.957656,0.952809786,0.955400001,0.912191462,0.946163493
PRT,2020/12/14,330,605,634,625,2194,0.956540275,0.952511369,0.954654856,0.917974476,0.946827572
PRT,2020/12/15,324,788,793,736,2641,0.955424551,0.952212951,0.953909711,0.923757491,0.94749165
PRT,2020/12/16,715,1303,1461,1241,4720,0.954308826,0.951914534,0.953164566,0.929540505,0.948155729
PRT,2020/12/17,653,1190,1285,1190,4318,0.953193102,0.951616117,0.95241942,0.93532352,0.948819808
PRT,2020/12/18,676,1150,1291,1219,4336,0.952077377,0.9513177,0.951674275,0.941106534,0.949483887
PRT,2020/12/19,585,1080,1136,1030,3831,0.950961653,0.951019282,0.95092913,0.946889549,0.950147965
PRT,2020/12/20,518,898,1035,883,3334,0.949845928,0.950720865,0.950183985,0.952672563,0.950812044
PRT,2020/12/21,311,566,629,592,2098,0.947706597,0.951194854,0.951114021,0.947395852,0.950097029
PRT,2020/12/22,306,666,790,674,2436,0.945567266,0.951668843,0.952044058,0.942119141,0.949382014
PRT,2020/12/23,643,1249,1469,1241,4602,0.943427935,0.952142832,0.952974094,0.93684243,0.948666999
PRT,2020/12/24,632,1193,1347,1205,4377,0.941288605,0.95261682,0.95390413,0.931565719,0.947951984
PRT,2020/12/25,625,1127,1320,1074,4146,0.939149274,0.953090809,0.954834166,0.926289008,0.947236969
PRT,2020/12/26,173,327,386,328,1214,0.937009943,0.953564798,0.955764203,0.921012297,0.946521954
PRT,2020/12/27,219,426,536,396,1577,0.934870612,0.954038787,0.956694239,0.915735586,0.945806939
PRT,2020/12/28,290,593,673,536,2092,0.934288245,0.954127104,0.956427172,0.917476217,0.946012155
PRT,2020/12/29,410,1030,1099,797,3336,0.933705879,0.95421542,0.956160106,0.919216848,0.946217371
PRT,2020/12/30,865,1833,1523,1373,5594,0.933123512,0.954303737,0.955893039,0.920957479,0.946422587
PRT,2020/12/31,1087,2268,2838,1882,8075,0.932541145,0.954392053,0.955625973,0.922698111,0.946627802
PRT,2021/1/1,1013,2074,2121,1741,6949,0.931958778,0.95448037,0.955358906,0.924438742,0.946833018
PRT,2021/1/2,433,1017,951,841,3242,0.931376412,0.954568686,0.95509184,0.926179373,0.947038234
PRT,2021/1/3,438,926,1072,947,3383,0.930794045,0.954657003,0.954824773,0.927920004,0.94724345
PRT,2021/1/4,587,1206,1373,1199,4365,0.932912133,0.954486561,0.954352774,0.929817639,0.947586205
PRT,2021/1/5,612,1484,1596,1261,4953,0.93503022,0.95431612,0.953880775,0.931715273,0.947928961
PRT,2021/1/6,1474,3102,3084,2365,10025,0.937148308,0.954145678,0.953408776,0.933612908,0.948271716
PRT,2021/1/7,1470,2982,3051,2422,9925,0.939266396,0.953975236,0.952936776,0.935510542,0.948614472
PRT,2021/1/8,1528,3124,3069,2456,10177,0.941384484,0.953804794,0.952464777,0.937408177,0.948957227
PRT,2021/1/9,1381,2754,2819,2518,9472,0.943502571,0.953634353,0.951992778,0.939305811,0.949299983
PRT,2021/1/10,1144,2175,2236,1946,7501,0.945620659,0.953463911,0.951520779,0.941203446,0.949642738
PRT,2021/1/11,831,1611,1679,1484,5605,0.943886628,0.951939857,0.950348095,0.936422644,0.947612825
PRT,2021/1/12,1005,2101,2210,1940,7256,0.942152597,0.950415803,0.949175411,0.931641841,0.945582911
PRT,2021/1/13,1598,3046,3309,2603,10556,0.940418566,0.948891749,0.948002727,0.926861039,0.943552998
PRT,2021/1/14,1641,2909,3362,2784,10696,0.938684536,0.947367696,0.946830043,0.922080237,0.941523084
PRT,2021/1/15,1773,2953,3395,2537,10658,0.936950505,0.945843642,0.945657359,0.917299435,0.939493171
PRT,2021/1/16,1859,2964,3479,2641,10943,0.935216474,0.944319588,0.944484675,0.912518632,0.937463257
PRT,2021/1/17,1822,2685,3156,2721,10384,0.933482443,0.942795534,0.943311991,0.90773783,0.935433344
PRT,2021/1/18,1151,1851,2045,1655,6702,0.93062475,0.941764368,0.944414185,0.907144734,0.935038529
PRT,2021/1/19,1423,2756,3394,2879,10452,0.927767056,0.940733201,0.945516378,0.906551639,0.934643715
PRT,2021/1/20,2265,3940,4714,3727,14646,0.924909363,0.939702035,0.946618572,0.905958543,0.9342489
PRT,2021/1/21,2333,3519,4446,3241,13539,0.92205167,0.938670869,0.947720766,0.905365448,0.933854085
PRT,2021/1/22,2413,3798,4501,3272,13984,0.919193977,0.937639703,0.94882296,0.904772352,0.93345927
PRT,2021/1/23,2576,4074,5029,3654,15333,0.916336283,0.936608536,0.949925153,0.904179257,0.933064456
PRT,2021/1/24,1969,3055,3798,2896,11718,0.91347859,0.93557737,0.951027347,0.903586161,0.932669641
PRT,2021/1/25,1199,1815,2172,1736,6922,0.902495211,0.934487223,0.948501749,0.902167802,0.929904153
PRT,2021/1/26,1616,2865,3556,2723,10760,0.891511831,0.933397076,0.94597615,0.900749443,0.927138666
PRT,2021/1/27,2372,3861,5103,3734,15070,0.880528452,0.932306929,0.943450552,0.899331084,0.924373178
PRT,2021/1/28,2807,4278,5207,4133,16425,0.869545072,0.931216783,0.940924954,0.897912724,0.92160769
PRT,2021/1/29,2163,3370,4278,3377,13188,0.858561693,0.930126636,0.938399356,0.896494365,0.918842202
PRT,2021/1/30,1993,3165,4049,3225,12432,0.847578313,0.929036489,0.935873757,0.895076006,0.916076715
PRT,2021/1/31,1717,2348,3029,2405,9499,0.836594934,0.927946342,0.933348159,0.893657647,0.913311227
PRT,2021/2/1,925,1421,1860,1596,5802,0.838517854,0.927573894,0.933609166,0.893688851,0.913420461
PRT,2021/2/2,741,1327,1856,1613,5537,0.840440773,0.927201445,0.933870173,0.893720054,0.913529695
PRT,2021/2/3,1392,2315,2905,2472,9084,0.842363693,0.926828997,0.93413118,0.893751258,0.913638929
PRT,2021/2/4,1142,1967,2557,2244,7910,0.844286613,0.926456549,0.934392186,0.893782462,0.913748164
PRT,2021/2/5,1057,1726,2171,1953,6907,0.846209533,0.926084101,0.934653193,0.893813666,0.913857398
PRT,2021/2/6,837,1444,1959,1887,6127,0.848132452,0.925711652,0.9349142,0.893844869,0.913966632
PRT,2021/2/7,506,838,1114,1048,3506,0.850055372,0.925339204,0.935175207,0.893876073,0.914075866
PRT,2021/2/8,351,647,812,696,2506,0.855230171,0.926806458,0.936774622,0.898052886,0.916580763
PRT,2021/2/9,271,693,793,826,2583,0.860404971,0.928273713,0.938374038,0.902229698,0.919085661
PRT,2021/2/10,545,1073,1425,1337,4380,0.86557977,0.929740967,0.939973453,0.906406511,0.921590558
PRT,2021/2/11,411,887,1108,1071,3477,0.870754569,0.931208221,0.941572868,0.910583323,0.924095455
PRT,2021/2/12,363,745,892,851,2851,0.875929368,0.932675475,0.943172283,0.914760136,0.926600352
PRT,2021/2/13,384,796,861,812,2853,0.881104168,0.93414273,0.944771699,0.918936948,0.92910525
PRT,2021/2/14,252,406,509,512,1679,0.886278967,0.935609984,0.946371114,0.923113761,0.931610147
PRT,2021/2/15,162,335,392,414,1303,0.883225257,0.936476249,0.947957884,0.920882693,0.931687133
PRT,2021/2/16,142,409,464,484,1499,0.880171548,0.937342513,0.949544654,0.918651625,0.931764118
PRT,2021/2/17,313,612,716,681,2322,0.877117838,0.938208778,0.951131424,0.916420557,0.931841104
PRT,2021/2/18,272,542,553,569,1936,0.874064128,0.939075042,0.952718194,0.91418949,0.93191809
PRT,2021/2/19,264,542,584,554,1944,0.871010418,0.939941307,0.954304964,0.911958422,0.931995076
PRT,2021/2/20,207,428,478,458,1571,0.867956709,0.940807571,0.955891734,0.909727354,0.932072061
PRT,2021/2/21,156,303,349,377,1185,0.864902999,0.941673836,0.957478504,0.907496286,0.932149047
PRT,2021/2/22,59,115,173,202,549,0.870356932,0.943324551,0.956780802,0.903518109,0.932265702
PRT,2021/2/23,108,268,324,331,1031,0.875810866,0.944975267,0.956083099,0.899539932,0.932382356
PRT,2021/2/24,197,423,463,398,1481,0.881264799,0.946625982,0.955385397,0.895561755,0.932499011
PRT,2021/2/25,135,330,319,377,1161,0.886718732,0.948276697,0.954687695,0.891583579,0.932615665
PRT,2021/2/26,168,246,306,308,1028,0.892172665,0.949927412,0.953989993,0.887605402,0.93273232
PRT,2021/2/27,136,291,334,309,1070,0.897626599,0.951578128,0.95329229,0.883627225,0.932848974
PRT,2021/2/28,117,181,224,196,718,0.903080532,0.953228843,0.952594588,0.879649048,0.932965629
PRT,2021/3/1,39,118,91,146,394,0.904660154,0.951410544,0.952378238,0.8882417,0.934123122
PRT,2021/3/2,84,188,237,180,689,0.906239777,0.949592244,0.952161888,0.896834351,0.935280614
PRT,2021/3/3,170,247,302,262,981,0.907819399,0.947773945,0.951945538,0.905427003,0.936438107
PRT,2021/3/4,82,246,284,220,832,0.909399022,0.945955646,0.951729187,0.914019654,0.9375956
PRT,2021/3/5,133,255,314,248,950,0.910978644,0.944137347,0.951512837,0.922612306,0.938753093
PRT,2021/3/6,172,273,295,264,1004,0.912558267,0.942319047,0.951296487,0.931204957,0.939910585
PRT,2021/3/7,115,184,224,160,683,0.914137889,0.940500748,0.951080137,0.939797609,0.941068078
PRT,2021/3/8,32,105,105,123,365,0.912279872,0.942855529,0.952144275,0.937555732,0.941680084
PRT,2021/3/9,114,225,256,250,845,0.910421855,0.945210309,0.953208413,0.935313856,0.942292089
PRT,2021/3/10,74,199,187,170,630,0.908563838,0.94756509,0.954272551,0.933071979,0.942904095
PRT,2021/3/11,70,202,185,170,627,0.906705822,0.94991987,0.95533669,0.930830102,0.943516101
PRT,2021/3/12,75,167,172,164,578,0.904847805,0.952274651,0.956400828,0.928588225,0.944128107
PRT,2021/3/13,79,173,161,152,565,0.902989788,0.954629431,0.957464966,0.926346349,0.944740112
PRT,2021/3/14,79,170,160,128,537,0.901131771,0.956984212,0.958529104,0.924104472,0.945352118
PRT,2021/3/15,11,53,89,105,258,0.903971072,0.957267957,0.95548892,0.925452943,0.944906525
PRT,2021/3/16,38,100,113,131,382,0.906810373,0.957551703,0.952448736,0.926801414,0.944460933
PRT,2021/3/17,75,185,222,192,674,0.909649674,0.957835448,0.949408552,0.928149885,0.94401534
PRT,2021/3/18,48,151,149,132,480,0.912488975,0.958119194,0.946368367,0.929498355,0.943569748
PRT,2021/3/19,81,177,167,142,567,0.915328276,0.958402939,0.943328183,0.930846826,0.943124155
PRT,2021/3/20,52,135,146,125,458,0.918167577,0.958686685,0.940287999,0.932195297,0.942678563
PRT,2021/3/21,50,136,142,122,450,0.921006878,0.95897043,0.937247815,0.933543768,0.94223297
PRT,2021/3/22,11,68,83,86,248,0.921617953,0.959058495,0.940387263,0.934796246,0.943683382
PRT,2021/3/23,52,82,150,146,430,0.922229028,0.959146561,0.943526711,0.936048724,0.945133794
PRT,2021/3/24,62,212,152,151,577,0.922840103,0.959234626,0.946666159,0.937301202,0.946584206
PRT,2021/3/25,40,119,129,149,437,0.923451178,0.959322692,0.949805608,0.93855368,0.948034619
PRT,2021/3/26,80,145,133,124,482,0.924062253,0.959410757,0.952945056,0.939806158,0.949485031
PRT,2021/3/27,25,69,99,151,344,0.924673328,0.959498823,0.956084504,0.941058636,0.950935443
PRT,2021/3/28,32,97,113,123,365,0.925284403,0.959586888,0.959223952,0.942311114,0.952385855
PRT,2021/3/29,63,69,77,101,310,0.925284403,0.959586888,0.959223952,0.942311114,0.952385855
PRT,2021/3/30,42,90,142,113,387,0.925284403,0.959586888,0.959223952,0.942311114,0.952385855
PRT,2021/3/31,138,140,208,130,616,0.925284403,0.959586888,0.959223952,0.942311114,0.952385855
ESP,2020/2/1,0,0,0,0,0,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/2,0,0,0,0,0,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/3,0,0,0,0,0,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/4,0,0,0,0,0,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/5,0,0,0,0,0,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/6,0,0,0,0,0,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/7,0,0,0,0,0,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/8,0,0,0,0,0,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/9,0,0,1,0,1,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/10,0,0,0,0,0,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/11,0,0,0,0,0,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/12,0,1,2,0,3,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/13,0,0,0,0,0,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/14,0,0,0,0,0,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/15,0,0,0,0,0,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/16,0,0,0,0,0,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/17,0,0,0,0,0,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/18,0,0,0,0,0,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/19,0,0,0,0,0,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/20,0,0,0,0,0,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/21,1,0,0,0,1,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/22,0,0,0,1,1,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/23,0,0,1,1,2,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/24,0,0,0,2,2,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/25,0,0,0,1,1,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/26,0,2,3,2,7,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/27,1,5,9,8,23,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/28,1,6,7,9,23,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/2/29,1,1,9,7,18,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/1,3,9,14,11,37,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/2,1,18,22,31,72,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/3,3,16,24,41,84,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/4,5,9,31,54,99,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/5,7,35,52,94,188,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/6,16,48,87,123,274,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/7,4,47,83,155,289,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/8,13,65,99,192,369,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/9,25,105,173,346,649,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/10,36,208,286,488,1018,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/11,34,287,400,611,1332,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/12,42,396,568,781,1787,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/13,57,459,686,921,2123,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/14,36,432,643,882,1993,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/15,36,388,689,1118,2231,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/16,47,490,997,1635,3169,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/17,25,689,1424,2246,4384,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/18,34,733,1538,2354,4659,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/19,40,857,1927,2886,5710,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/20,42,976,2173,3176,6367,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/21,44,785,1836,3020,5685,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/22,34,672,1754,2766,5226,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/23,47,1213,2852,3943,8055,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/24,59,1309,3215,4963,9546,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/25,66,1336,3543,5061,10006,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/26,48,1374,3442,5077,9941,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/27,40,1188,3089,4648,8965,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/28,46,801,2330,3775,6952,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/29,26,611,1577,2785,4999,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/30,44,1111,2716,4008,7879,0.490014056,0.573460372,0.574856264,0.618532089,0.583889902
ESP,2020/3/31,53,1115,2654,3965,7787,0.498819067,0.581999574,0.585839457,0.624602448,0.592928329
ESP,2020/4/1,46,919,2221,3747,6933,0.507624078,0.590538777,0.596822651,0.630672807,0.601966756
ESP,2020/4/2,53,962,2188,3613,6816,0.516429088,0.599077979,0.607805845,0.636743166,0.611005183
ESP,2020/4/3,47,940,2284,3455,6726,0.525234099,0.607617182,0.618789038,0.642813524,0.62004361
ESP,2020/4/4,35,592,1437,2541,4605,0.53403911,0.616156384,0.629772232,0.648883883,0.629082037
ESP,2020/4/5,21,378,890,1815,3104,0.54284412,0.624695586,0.640755426,0.654954242,0.638120464
ESP,2020/4/6,40,776,1657,2838,5311,0.551649131,0.633234789,0.651738619,0.661024601,0.647158891
ESP,2020/4/7,34,742,1618,2843,5237,0.564467561,0.635704776,0.661828981,0.672824793,0.655215042
ESP,2020/4/8,69,826,1654,2779,5328,0.577285991,0.638174764,0.671919343,0.684624986,0.663271192
